word,stage,action,reason,method,source,evidence,confidence,reversible,recheck_queued,category,decided_date
long-suffering,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'longsuffering' is on the absent from the frame, attested by sowpods,words_alpha",high,yes,no,hyphenated-compound,2026-08-16
low-end,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'lowend' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
low-grade,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'lowgrade' is on the valid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
low-life,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'lowlife' is on the valid list, attested by wordnet,enable,sowpods,nwl2023,csw21,words_alpha",high,yes,no,hyphenated-compound,2026-08-16
low-pressure,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'lowpressure' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
low-rent,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'lowrent' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
low-slung,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'lowslung' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
low-spirited,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'lowspirited' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
make-believe,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'makebelieve' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
mind-bending,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'mindbending' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
mind-blowing,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'mindblowing' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
mind-boggling,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'mindboggling' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
must-have,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'musthave' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
nail-biter,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'nailbiter' is on the valid list, attested by sowpods,nwl2023,csw21",high,yes,no,hyphenated-compound,2026-08-16
namby-pamby,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'nambypamby' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
narrow-minded,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'narrowminded' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
nitty-gritty,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'nittygritty' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
no-nonsense,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'nononsense' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
off-the-cuff,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'offthecuff' is on the absent from the frame, unattested",high,yes,no,hyphenated-compound,2026-08-16
off-the-shelf,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'offtheshelf' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
old-fashioned,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'oldfashioned' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
on-and-off,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'onandoff' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
penny-pinching,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'pennypinching' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
phony-baloney,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'phonybaloney' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
photo-realistic,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'photorealistic' is on the absent from the frame, attested by sowpods,nwl2023,csw21",high,yes,no,hyphenated-compound,2026-08-16
pint-size,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'pintsize' is on the valid list, attested by enable,sowpods,nwl2023,csw21,words_alpha",high,yes,no,hyphenated-compound,2026-08-16
po-faced,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'pofaced' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
pocket-size,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'pocketsize' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
pooh-pooh,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'poohpooh' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
present-day,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'presentday' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
put-on,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'puton' is on the valid list, attested by enable,sowpods,nwl2023,csw21,words_alpha",high,yes,no,hyphenated-compound,2026-08-16
quick-tempered,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'quicktempered' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
raggle-taggle,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'raggletaggle' is on the absent from the frame, unattested",high,yes,no,hyphenated-compound,2026-08-16
ry-cot,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'rycot' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
saw-toothed,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'sawtoothed' is on the invalid list, attested by nwl2023",high,yes,no,hyphenated-compound,2026-08-16
sawed-off,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'sawedoff' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
second-class,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'secondclass' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
self-assured,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'selfassured' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
self-denial,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'selfdenial' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
self-evident,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'selfevident' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
self-examinatio,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'selfexaminatio' is on the absent from the frame, unattested",high,yes,no,hyphenated-compound,2026-08-16
self-governing,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'selfgoverning' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
self-opinionated,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'selfopinionated' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
self-possessed,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'selfpossessed' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
self-preoccupied,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'selfpreoccupied' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
self-regulating,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'selfregulating' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
self-serving,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'selfserving' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
self-sufficient,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'selfsufficient' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
self-supporting,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'selfsupporting' is on the absent from the frame, unattested",high,yes,no,hyphenated-compound,2026-08-16
self-taught,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'selftaught' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
short-spoken,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'shortspoken' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
short-term,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'shortterm' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
sky-high,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'skyhigh' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
slash-and-burn,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'slashandburn' is on the absent from the frame, unattested",high,yes,no,hyphenated-compound,2026-08-16
slow-witted,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'slowwitted' is on the absent from the frame, attested by words_alpha",high,yes,no,hyphenated-compound,2026-08-16
so-so,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'soso' is on the invalid list, attested by web2,words_alpha",high,yes,no,hyphenated-compound,2026-08-16
spaced-out,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'spacedout' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
spot-on,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'spoton' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
squeaky-clean,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'squeakyclean' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
stressed-out,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'stressedout' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
tom-made,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'tommade' is on the absent from the frame, unattested",high,yes,no,hyphenated-compound,2026-08-16
tut-tut,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'tuttut' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
two-timing,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'twotiming' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
unheard-of,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'unheardof' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
up-to-date,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'uptodate' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
up-to-the-minute,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'uptotheminute' is on the absent from the frame, unattested",high,yes,no,hyphenated-compound,2026-08-16
upper-class,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'upperclass' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
washed-out,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'washedout' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
washed-up,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'washedup' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
well-fixed,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'wellfixed' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
well-founded,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'wellfounded' is on the invalid list, attested by words_alpha",high,yes,no,hyphenated-compound,2026-08-16
well-grounded,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'wellgrounded' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
well-informed,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'wellinformed' is on the absent from the frame, unattested",high,yes,no,hyphenated-compound,2026-08-16
well-read,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'wellread' is on the invalid list, attested by words_alpha",high,yes,no,hyphenated-compound,2026-08-16
wide-eyed,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'wideeyed' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
wide-ranging,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'wideranging' is on the invalid list, unattested",high,yes,no,hyphenated-compound,2026-08-16
worn-out,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'wornout' is on the valid list, attested by words_alpha",high,yes,no,hyphenated-compound,2026-08-16
zonked-out,form-rules,delete_malformed,hyphenated compound; multi-token by the form rule,form_rule_audit_2026_08_16,scripts/word_validator.py,"fails ^[a-z]+$; concatenation 'zonkedout' is on the absent from the frame, unattested",high,yes,no,hyphenated-compound,2026-08-16
norteño,form-rules,delete_malformed,non-ASCII characters; the form rule is ASCII a-z only,form_rule_audit_2026_08_16,scripts/word_validator.py,fails ^[a-z]+$; unaccented form 'norteno' is absent; added by this ledger,high,yes,no,accented,2026-08-16
peléan,form-rules,delete_malformed,non-ASCII characters; the form rule is ASCII a-z only,form_rule_audit_2026_08_16,scripts/word_validator.py,fails ^[a-z]+$; unaccented form 'pelean' is already on the valid list — this entry is a duplicate,high,yes,no,accented,2026-08-16
closeknit,form-rules,add_candidate,"solid form of 'close-knit', which this ledger deletes; absent from the frame",form_rule_audit_2026_08_16,scripts/word_validator.py,no curated source attests it; enters as an ordinary candidate,low,yes,yes,concatenation,2026-08-16
customtailored,form-rules,add_candidate,"solid form of 'custom-tailored', which this ledger deletes; absent from the frame",form_rule_audit_2026_08_16,scripts/word_validator.py,no curated source attests it; enters as an ordinary candidate,low,yes,yes,concatenation,2026-08-16
dirtpoor,form-rules,add_candidate,"solid form of 'dirt-poor', which this ledger deletes; absent from the frame",form_rule_audit_2026_08_16,scripts/word_validator.py,no curated source attests it; enters as an ordinary candidate,low,yes,yes,concatenation,2026-08-16
gogetting,form-rules,add_candidate,"solid form of 'go-getting', which this ledger deletes; absent from the frame",form_rule_audit_2026_08_16,scripts/word_validator.py,attested by words_alpha,high,yes,yes,concatenation,2026-08-16
hammerandtongs,form-rules,add_candidate,"solid form of 'hammer-and-tongs', which this ledger deletes; absent from the frame",form_rule_audit_2026_08_16,scripts/word_validator.py,no curated source attests it; enters as an ordinary candidate,low,yes,yes,concatenation,2026-08-16
hardnosed,form-rules,add_candidate,"solid form of 'hard-nosed', which this ledger deletes; absent from the frame",form_rule_audit_2026_08_16,scripts/word_validator.py,"attested by sowpods,csw21",high,yes,yes,concatenation,2026-08-16
hardshell,form-rules,add_candidate,"solid form of 'hard-shell', which this ledger deletes; absent from the frame",form_rule_audit_2026_08_16,scripts/word_validator.py,"attested by sowpods,csw21,words_alpha",high,yes,yes,concatenation,2026-08-16
highmuck,form-rules,add_candidate,"solid form of 'high-muck', which this ledger deletes; absent from the frame",form_rule_audit_2026_08_16,scripts/word_validator.py,no curated source attests it; enters as an ordinary candidate,low,yes,yes,concatenation,2026-08-16
highrolling,form-rules,add_candidate,"solid form of 'high-rolling', which this ledger deletes; absent from the frame",form_rule_audit_2026_08_16,scripts/word_validator.py,no curated source attests it; enters as an ordinary candidate,low,yes,yes,concatenation,2026-08-16
illfated,form-rules,add_candidate,"solid form of 'ill-fated', which this ledger deletes; absent from the frame",form_rule_audit_2026_08_16,scripts/word_validator.py,no curated source attests it; enters as an ordinary candidate,low,yes,yes,concatenation,2026-08-16
illfavored,form-rules,add_candidate,"solid form of 'ill-favored', which this ledger deletes; absent from the frame",form_rule_audit_2026_08_16,scripts/word_validator.py,no curated source attests it; enters as an ordinary candidate,low,yes,yes,concatenation,2026-08-16
illhumored,form-rules,add_candidate,"solid form of 'ill-humored', which this ledger deletes; absent from the frame",form_rule_audit_2026_08_16,scripts/word_validator.py,attested by words_alpha,high,yes,yes,concatenation,2026-08-16
jawdropping,form-rules,add_candidate,"solid form of 'jaw-dropping', which this ledger deletes; absent from the frame",form_rule_audit_2026_08_16,scripts/word_validator.py,no curated source attests it; enters as an ordinary candidate,low,yes,yes,concatenation,2026-08-16
kneejerk,form-rules,add_candidate,"solid form of 'knee-jerk', which this ledger deletes; absent from the frame",form_rule_audit_2026_08_16,scripts/word_validator.py,"attested by sowpods,csw21",high,yes,yes,concatenation,2026-08-16
lilylivered,form-rules,add_candidate,"solid form of 'lily-livered', which this ledger deletes; absent from the frame",form_rule_audit_2026_08_16,scripts/word_validator.py,no curated source attests it; enters as an ordinary candidate,low,yes,yes,concatenation,2026-08-16
lilywhite,form-rules,add_candidate,"solid form of 'lily-white', which this ledger deletes; absent from the frame",form_rule_audit_2026_08_16,scripts/word_validator.py,no curated source attests it; enters as an ordinary candidate,low,yes,yes,concatenation,2026-08-16
longsuffering,form-rules,add_candidate,"solid form of 'long-suffering', which this ledger deletes; absent from the frame",form_rule_audit_2026_08_16,scripts/word_validator.py,"attested by sowpods,words_alpha",high,yes,yes,concatenation,2026-08-16
offthecuff,form-rules,add_candidate,"solid form of 'off-the-cuff', which this ledger deletes; absent from the frame",form_rule_audit_2026_08_16,scripts/word_validator.py,no curated source attests it; enters as an ordinary candidate,low,yes,yes,concatenation,2026-08-16
photorealistic,form-rules,add_candidate,"solid form of 'photo-realistic', which this ledger deletes; absent from the frame",form_rule_audit_2026_08_16,scripts/word_validator.py,"attested by sowpods,nwl2023,csw21",high,yes,yes,concatenation,2026-08-16
raggletaggle,form-rules,add_candidate,"solid form of 'raggle-taggle', which this ledger deletes; absent from the frame",form_rule_audit_2026_08_16,scripts/word_validator.py,no curated source attests it; enters as an ordinary candidate,low,yes,yes,concatenation,2026-08-16
selfexaminatio,form-rules,add_candidate,"solid form of 'self-examinatio', which this ledger deletes; absent from the frame",form_rule_audit_2026_08_16,scripts/word_validator.py,no curated source attests it; enters as an ordinary candidate,low,yes,yes,concatenation,2026-08-16
selfsupporting,form-rules,add_candidate,"solid form of 'self-supporting', which this ledger deletes; absent from the frame",form_rule_audit_2026_08_16,scripts/word_validator.py,no curated source attests it; enters as an ordinary candidate,low,yes,yes,concatenation,2026-08-16
slashandburn,form-rules,add_candidate,"solid form of 'slash-and-burn', which this ledger deletes; absent from the frame",form_rule_audit_2026_08_16,scripts/word_validator.py,no curated source attests it; enters as an ordinary candidate,low,yes,yes,concatenation,2026-08-16
slowwitted,form-rules,add_candidate,"solid form of 'slow-witted', which this ledger deletes; absent from the frame",form_rule_audit_2026_08_16,scripts/word_validator.py,attested by words_alpha,high,yes,yes,concatenation,2026-08-16
tommade,form-rules,add_candidate,"solid form of 'tom-made', which this ledger deletes; absent from the frame",form_rule_audit_2026_08_16,scripts/word_validator.py,no curated source attests it; enters as an ordinary candidate,low,yes,yes,concatenation,2026-08-16
uptotheminute,form-rules,add_candidate,"solid form of 'up-to-the-minute', which this ledger deletes; absent from the frame",form_rule_audit_2026_08_16,scripts/word_validator.py,no curated source attests it; enters as an ordinary candidate,low,yes,yes,concatenation,2026-08-16
wellinformed,form-rules,add_candidate,"solid form of 'well-informed', which this ledger deletes; absent from the frame",form_rule_audit_2026_08_16,scripts/word_validator.py,no curated source attests it; enters as an ordinary candidate,low,yes,yes,concatenation,2026-08-16
zonkedout,form-rules,add_candidate,"solid form of 'zonked-out', which this ledger deletes; absent from the frame",form_rule_audit_2026_08_16,scripts/word_validator.py,no curated source attests it; enters as an ordinary candidate,low,yes,yes,concatenation,2026-08-16
norteno,form-rules,add_candidate,"unaccented form of 'norteño', which this ledger deletes",form_rule_audit_2026_08_16,scripts/word_validator.py,form-valid and absent from the frame,medium,yes,yes,accented-stripped,2026-08-16
l,form-rules,add_candidate,"single letter, form-legal since D-025; a candidate, not an assertion",rule_change_D-025,research/DECISIONS.md D-027,"no source can settle single letters: Scrabble lists hold none by rule, and Wiktionary gives 25 of 26 a word-level POS. Adjudicated on evidence.",low,yes,yes,single-letter,2026-08-16
m,form-rules,add_candidate,"single letter, form-legal since D-025; a candidate, not an assertion",rule_change_D-025,research/DECISIONS.md D-027,"no source can settle single letters: Scrabble lists hold none by rule, and Wiktionary gives 25 of 26 a word-level POS. Adjudicated on evidence.",low,yes,yes,single-letter,2026-08-16
o,form-rules,add_candidate,"single letter, form-legal since D-025; a candidate, not an assertion",rule_change_D-025,research/DECISIONS.md D-027,"no source can settle single letters: Scrabble lists hold none by rule, and Wiktionary gives 25 of 26 a word-level POS. Adjudicated on evidence.",low,yes,yes,single-letter,2026-08-16
u,form-rules,add_candidate,"single letter, form-legal since D-025; a candidate, not an assertion",rule_change_D-025,research/DECISIONS.md D-027,"no source can settle single letters: Scrabble lists hold none by rule, and Wiktionary gives 25 of 26 a word-level POS. Adjudicated on evidence.",low,yes,yes,single-letter,2026-08-16
w,form-rules,add_candidate,"single letter, form-legal since D-025; a candidate, not an assertion",rule_change_D-025,research/DECISIONS.md D-027,"no source can settle single letters: Scrabble lists hold none by rule, and Wiktionary gives 25 of 26 a word-level POS. Adjudicated on evidence.",low,yes,yes,single-letter,2026-08-16
x,form-rules,add_candidate,"single letter, form-legal since D-025; a candidate, not an assertion",rule_change_D-025,research/DECISIONS.md D-027,"no source can settle single letters: Scrabble lists hold none by rule, and Wiktionary gives 25 of 26 a word-level POS. Adjudicated on evidence.",low,yes,yes,single-letter,2026-08-16
